pre,post,L1_0hr,L1_5hr,L1_8hr,L1_16hr,L2,L3,adult_tem,adult_sem,dauer_sem_1,dauer_sem_2,dauer_daf2
IL2R,OLLR,0,0,1,2,0,0,1,0,1,1,0
IL2R,OLQDR,1,4,4,4,4,5,7,7,3,0,0
IL2R,OLQVR,1,2,3,3,2,4,5,6,2,2,3
IL2R,RICL,0,0,0,0,0,0,1,1,0,0,0
IL2R,RICR,0,0,0,0,0,0,1,0,0,0,0
IL2R,RIH,2,4,6,5,5,6,6,10,6,4,6
IL2R,RIR,0,0,0,0,0,0,0,0,0,0,1
IL2R,RMDL,0,0,1,2,2,3,2,2,0,0,0
IL2R,RMED,0,0,0,0,0,0,0,2,0,0,0
IL2R,RMEL,0,0,0,0,0,0,0,2,0,0,0
IL2R,RMER,0,0,2,0,0,0,1,1,0,0,0
IL2R,RMEV,0,0,0,0,0,1,3,1,0,0,0
IL2R,RMHL,0,0,0,0,1,0,0,0,0,0,0
IL2R,RMHR,0,0,0,0,1,0,0,0,0,0,0
IL2R,SIBDR,0,0,1,0,0,0,0,0,0,0,0
IL2R,SMBVR,0,0,0,0,0,0,1,0,0,0,0
IL2R,URADR,0,0,1,0,0,1,0,1,0,0,0
IL2R,URAVR,0,0,0,0,0,0,1,0,1,0,0
IL2R,URBR,0,0,0,0,0,0,1,0,2,2,2
IL2R,URXR,0,0,0,0,0,0,1,1,1,1,0
IL2R,URYDR,0,0,0,0,0,0,0,0,0,1,0
IL2VL,AIBR,0,0,0,0,0,0,0,1,1,0,0
IL2VL,BAGR,0,0,0,0,0,0,1,0,0,0,0
IL2VL,DVC,0,0,0,0,0,0,0,0,1,1,1
IL2VL,IL1VL,0,0,0,1,1,2,6,5,2,0,0
IL2VL,OLQVL,0,0,0,0,0,1,3,4,0,0,0
IL2VL,PLNL,0,0,0,0,0,0,0,0,0,1,0
IL2VL,PVT,0,0,0,0,0,0,0,0,1,0,0
IL2VL,RIAL,0,0,0,0,1,1,3,4,1,1,0
IL2VL,RIBL,0,0,0,0,0,0,0,2,0,0,0
IL2VL,RIGL,0,0,0,0,0,0,0,0,4,5,3
IL2VL,RIH,0,0,1,0,1,1,2,0,2,0,0
IL2VL,RIML,0,0,0,0,0,0,0,0,1,0,0
IL2VL,RIPL,2,4,4,7,7,9,11,15,3,0,0
IL2VL,RMDDL,0,0,0,0,0,0,1,0,0,0,0
IL2VL,RMED,1,0,1,1,2,2,2,1,0,0,0
IL2VL,RMEL,1,3,2,3,5,2,4,4,1,0,0
IL2VL,RMER,1,2,2,2,2,4,4,6,1,0,0
IL2VL,RMEV,1,3,2,0,3,2,2,1,3,0,0
IL2VL,SAADL,0,0,0,0,0,0,0,0,3,1,0
IL2VL,SMBVL,0,0,0,0,0,0,0,0,0,1,0
IL2VL,URAVL,0,3,0,1,4,3,4,8,0,1,0
IL2VL,URXL,0,0,0,0,1,1,2,0,0,0,0
IL2VL,URYVL,0,0,0,0,0,0,0,0,1,2,0
IL2VR,AVAL,0,0,0,0,0,0,0,0,0,0,1
IL2VR,BAGL,0,0,0,0,2,0,0,0,0,0,0
IL2VR,BWM-VR01,0,0,0,2,0,0,2,0,0,0,0
IL2VR,CEPVR,0,0,0,0,1,0,0,1,0,0,0
IL2VR,DVC,0,0,0,0,0,0,0,0,1,0,0
IL2VR,IL1VR,0,0,1,0,0,2,4,4,1,1,0
IL2VR,IL2R,0,0,0,0,0,0,1,1,0,0,0
IL2VR,OLQVR,0,0,0,0,0,0,5,5,1,0,0
IL2VR,RIAR,0,0,1,0,1,1,2,3,0,1,0
IL2VR,RIGR,0,0,0,0,0,0,0,0,2,2,2
IL2VR,RIH,0,0,0,0,1,2,1,2,0,2,0
IL2VR,RIPR,3,4,4,4,4,11,16,16,3,0,0
IL2VR,RMDDR,0,0,0,0,0,0,1,0,0,0,0
IL2VR,RMDVL,0,0,0,0,0,0,1,0,0,0,0
IL2VR,RMED,0,0,1,0,1,0,2,2,1,0,0
IL2VR,RMEL,2,3,2,2,2,4,8,5,0,0,0
IL2VR,RMER,1,1,2,3,3,3,3,5,1,0,0
IL2VR,RMEV,1,1,1,2,2,2,2,3,1,3,0
IL2VR,RMFR,0,0,0,0,0,0,0,0,0,1,0
IL2VR,SAADR,0,0,0,0,0,0,0,0,2,2,1
IL2VR,URAVR,0,2,1,1,2,7,4,7,0,0,1
IL2VR,URXR,0,0,0,0,0,0,0,2,0,0,0
IL2VR,URYVR,0,0,0,0,0,0,1,1,2,0,1
OLLL,ADEL,0,0,0,0,0,0,1,0,0,0,0
OLLL,ADLL,0,0,0,0,0,0,0,0,0,0,1
OLLL,AVER,5,11,14,11,21,21,27,32,25,24,22
OLLL,AVJL,0,0,0,0,0,0,0,0,0,0,1
OLLL,AVKL,0,0,0,0,0,0,0,0,0,0,1
OLLL,BWM-VR03,0,0,0,0,0,0,0,2,0,0,0
OLLL,CEPDL,1,2,0,5,4,1,8,8,1,1,3
OLLL,CEPVL,2,4,1,7,4,8,9,8,4,1,1
OLLL,IL1DL,0,0,0,0,0,0,2,1,3,1,2
OLLL,IL1L,0,0,0,0,0,1,0,1,0,2,0
OLLL,IL1VL,0,0,0,0,0,1,2,1,4,1,2
OLLL,IL2L,0,0,0,0,0,0,0,0,0,1,1
OLLL,OLLR,0,0,0,0,0,0,1,0,1,0,2
OLLL,OLQDL,0,0,0,0,0,0,0,0,0,2,1
OLLL,OLQVL,0,0,0,0,0,0,1,0,1,1,1
OLLL,RIBL,3,5,10,9,13,12,13,14,15,12,7
OLLL,RIBR,0,0,0,0,0,0,1,0,0,0,2
OLLL,RIGL,0,0,0,0,0,0,0,0,0,0,1
OLLL,RIPL,0,0,0,0,0,0,0,0,0,0,1
OLLL,RIS,0,0,0,0,0,1,0,0,0,0,0
OLLL,RMDDL,0,0,2,4,8,7,9,14,13,7,11
OLLL,RMDDR,0,0,0,0,0,0,0,0,2,0,0
OLLL,RMDL,0,0,0,0,0,0,0,1,0,0,0
OLLL,RMDR,0,0,0,0,1,1,2,2,1,1,0
OLLL,RMDVL,0,1,1,4,8,5,13,15,7,4,5
OLLL,RMED,0,0,0,0,0,1,3,0,2,4,2
OLLL,RMEL,0,0,0,0,0,3,2,1,3,4,2
OLLL,RMEV,0,0,0,0,1,1,1,1,4,2,2
OLLL,SIAVL,0,0,0,0,0,0,0,0,1,0,0
OLLL,SMDDL,0,0,0,0,0,1,2,2,2,3,1
OLLL,SMDDR,3,3,3,4,4,3,5,7,4,3,3
OLLL,SMDVL,0,0,1,0,1,0,2,2,3,0,2
OLLL,SMDVR,2,3,4,4,3,5,4,6,4,9,4
OLLL,URBL,0,0,0,0,0,0,0,0,1,1,2
OLLL,URXL,0,0,0,0,0,0,1,0,0,0,0
OLLL,URYDL,0,0,0,0,0,0,0,0,2,2,0
OLLL,URYVL,0,0,0,0,1,0,0,1,1,3,0
OLLR,AVEL,3,9,12,13,18,19,29,32,25,17,19
OLLR,CEPDR,1,1,1,2,3,3,11,10,4,1,6
OLLR,CEPVR,0,0,1,3,6,3,4,7,4,6,3
OLLR,IL1DL,0,0,0,0,0,1,0,0,0,0,0
OLLR,IL1DR,0,0,0,0,0,1,0,4,1,3,0
OLLR,IL1R,0,0,0,0,0,4,2,1,0,0,1
OLLR,IL1VR,0,0,0,0,0,0,2,2,7,0,3
OLLR,IL2R,0,0,0,0,0,0,1,0,0,0,0
OLLR,OLLL,0,0,0,0,0,0,0,0,0,1,0
OLLR,OLQVR,0,0,0,0,0,1,0,0,0,2,0
OLLR,RIBL,0,0,0,0,0,0,0,0,0,0,1
OLLR,RIBR,3,3,6,3,9,11,10,13,11,10,8
OLLR,RMDDR,0,0,1,2,5,6,13,12,11,7,9
OLLR,RMDL,0,0,1,1,1,1,3,4,1,2,0
OLLR,RMDR,0,0,0,0,0,0,0,1,0,0,0
OLLR,RMDVL,0,0,1,0,0,0,0,0,0,0,0
OLLR,RMDVR,0,1,3,2,7,4,9,17,9,5,6
OLLR,RMED,0,0,0,0,0,1,0,0,2,1,4
OLLR,RMEL,0,0,0,0,0,0,1,0,0,0,0
OLLR,RMER,0,0,0,0,1,2,2,1,3,1,2
OLLR,RMEV,0,0,0,0,0,0,0,0,6,1,0
OLLR,RMGR,0,0,1,0,0,0,1,0,0,0,0
OLLR,SMBVR,0,0,0,0,0,0,0,0,0,0,1
OLLR,SMDDL,1,3,3,3,4,4,4,6,4,3,5
OLLR,SMDDR,0,0,1,0,0,2,4,0,0,3,3
OLLR,SMDVL,2,4,3,5,4,5,6,5,6,4,7
OLLR,SMDVR,0,1,0,0,0,0,1,0,2,1,2
OLLR,URADR,0,0,0,0,0,0,0,0,1,0,0
OLLR,URBR,0,0,0,0,0,0,0,0,1,0,1
OLLR,URYDR,0,0,0,0,0,0,0,0,1,1,1
OLLR,URYVR,0,0,0,0,0,0,1,0,1,2,1
OLQDL,AVER,0,0,0,0,0,0,0,0,3,1,2
OLQDL,CEPDL,0,0,0,0,0,0,0,1,0,1,0
OLQDL,IL1DL,0,0,0,0,0,0,0,2,0,0,3
OLQDL,IL2DL,0,0,0,0,0,0,1,1,0,0,0
OLQDL,IL2L,0,2,1,1,2,2,5,5,1,1,0
OLQDL,OLLL,0,0,0,0,0,0,0,0,3,1,0
OLQDL,RIBL,0,0,0,0,0,0,0,0,0,0,2
OLQDL,RICL,1,0,0,0,1,0,1,1,0,1,1
OLQDL,RICR,1,1,1,1,1,1,1,1,1,2,1
OLQDL,RIH,0,0,0,0,0,0,1,1,0,1,0
OLQDL,RMDDL,0,1,0,0,0,0,1,0,0,0,0
OLQDL,RMDDR,1,2,1,1,2,3,5,5,6,4,5
OLQDL,RMDVL,0,1,0,0,0,0,0,0,3,2,3
OLQDL,RMED,0,0,0,0,1,0,0,0,0,0,0
OLQDL,RMEV,0,0,0,0,0,0,0,1,0,0,0
OLQDL,RMHL,0,0,0,0,0,0,1,2,1,2,3
OLQDL,RMHR,0,0,0,0,0,0,0,0,1,0,1
OLQDL,SIBVL,1,2,1,1,2,3,6,5,4,3,2
OLQDL,SMBDR,0,0,0,0,0,1,0,1,1,2,1
OLQDL,URADL,0,0,0,0,1,0,0,0,0,0,0
OLQDL,URBL,0,0,0,0,0,0,0,0,0,1,0
OLQDL,URXL,0,0,0,0,0,0,0,0,0,0,1
OLQDL,URYDL,0,1,0,0,0,0,0,0,0,3,2
OLQDR,AVAR,1,0,0,0,0,0,0,0,0,0,0
OLQDR,AVBR,0,0,0,0,0,0,0,0,1,0,0
OLQDR,AVEL,0,0,0,0,0,0,0,0,3,3,2
OLQDR,CEPDR,0,0,0,0,0,0,0,0,1,0,0
OLQDR,IL1DR,0,0,0,0,0,1,1,0,1,1,1
OLQDR,IL2R,1,1,1,1,2,0,6,4,0,0,0
OLQDR,OLLR,0,0,0,0,0,0,0,0,0,2,2
OLQDR,RIBR,0,0,0,0,0,0,0,0,1,1,1
OLQDR,RICL,1,1,1,1,1,1,1,1,1,1,0
OLQDR,RICR,2,1,1,0,1,0,1,1,2,1,1
OLQDR,RIH,0,0,0,0,0,0,1,0,0,0,0
OLQDR,RMDDL,0,1,1,1,1,2,4,4,6,4,5
OLQDR,RMDVR,0,0,0,0,0,0,0,0,4,2,1
OLQDR,RMER,0,0,0,0,0,1,1,0,0,0,0
OLQDR,RMFL,0,0,0,0,0,0,0,0,0,1,0
OLQDR,RMHL,0,0,0,0,0,0,0,0,1,0,1
OLQDR,RMHR,0,0,0,0,0,0,1,1,0,1,1
OLQDR,SIADL,0,0,0,0,0,0,0,1,0,0,0
OLQDR,SIBVR,0,1,1,1,1,2,4,4,4,3,4
OLQDR,SMBDL,0,0,0,0,0,0,1,1,0,1,0
OLQDR,URADR,0,0,0,0,0,0,0,0,0,0,1
OLQDR,URBR,0,0,0,0,0,0,0,0,1,1,0
OLQDR,URYDR,0,0,0,0,0,0,0,0,2,2,0
OLQVL,ADAL,0,0,0,0,0,0,0,0,0,1,0
OLQVL,AVER,0,0,0,0,0,0,0,0,2,3,4
OLQVL,IL1VL,0,0,0,0,0,1,1,0,1,3,0
OLQVL,IL2L,2,2,1,1,1,2,2,4,0,1,1
OLQVL,IL2VL,0,0,0,0,0,0,0,0,0,1,0
OLQVL,OLLL,0,0,0,0,0,0,0,0,2,3,2
OLQVL,RIBL,0,0,0,0,0,0,0,0,2,1,2
OLQVL,RICL,1,1,1,1,1,1,1,1,1,0,2
OLQVL,RICR,1,0,0,0,0,0,0,1,0,0,1
OLQVL,RIH,0,1,0,0,0,0,0,0,0,0,0
OLQVL,RMDDL,0,0,0,0,0,0,0,0,1,4,0
OLQVL,RMDVR,1,1,1,2,3,3,6,5,5,4,3
OLQVL,RMED,0,0,0,0,0,0,1,1,0,0,0
OLQVL,RMEL,0,0,0,0,0,1,1,0,0,0,1
OLQVL,RMFR,0,0,0,0,0,0,0,0,0,0,1
OLQVL,RMGL,0,0,0,0,0,0,0,0,0,0,1
OLQVL,RMHL,0,0,0,1,0,0,0,1,3,1,2
OLQVL,RMHR,0,0,0,0,0,0,0,0,0,0,2
OLQVL,SIAVL,0,0,0,0,0,0,0,0,1,0,0
OLQVL,SIBDL,0,1,1,2,3,3,7,5,5,3,4
OLQVL,SIBVL,0,0,0,0,0,0,0,0,0,1,0
OLQVL,SMDVR,0,0,0,0,0,0,0,0,0,0,1
OLQVL,URAVL,0,0,0,0,0,0,0,0,0,0,2
OLQVL,URBL,0,0,0,0,0,0,0,1,0,0,0
OLQVL,URYVL,0,0,0,0,0,0,0,0,0,1,0
OLQVR,ADAR,0,0,0,0,0,0,0,0,0,2,1
OLQVR,AVDL,0,0,0,0,0,0,0,0,0,1,1
OLQVR,AVEL,0,0,0,0,0,0,0,0,2,0,1
OLQVR,IL1VR,0,0,0,0,0,0,1,0,0,1,2
OLQVR,IL2R,1,1,1,1,2,2,3,3,0,1,0
OLQVR,IL2VR,0,0,0,0,0,0,0,1,1,1,0
OLQVR,OLLR,0,0,0,0,0,0,0,0,1,3,0
OLQVR,PVPR,0,0,0,0,0,0,1,0,0,0,0
OLQVR,RIBR,0,0,0,0,0,0,0,0,2,1,1
OLQVR,RICL,1,0,0,0,0,0,0,0,0,0,0
OLQVR,RICR,1,1,1,1,1,1,1,1,2,1,0
OLQVR,RIGR,0,0,0,0,0,0,1,0,0,0,0
OLQVR,RIH,1,0,0,0,0,0,0,1,0,0,0
OLQVR,RMDDR,0,1,0,0,0,0,0,0,2,4,1
OLQVR,RMDVL,1,2,1,2,4,5,5,7,7,6,2
OLQVR,RMED,0,0,0,0,0,0,0,1,0,1,0
OLQVR,RMER,0,0,0,0,0,0,1,1,0,1,0
OLQVR,RMHR,0,0,0,0,0,0,1,0,2,2,0
OLQVR,SIBDR,1,1,1,2,4,5,5,7,4,5,1
OLQVR,SMBVR,1,0,0,0,0,0,0,0,1,0,0
OLQVR,URBR,0,0,0,0,0,0,0,0,0,1,1
OLQVR,URYVR,0,0,0,0,0,0,0,0,0,2,1
PLNL,ALNL,0,0,0,0,0,0,0,0,0,1,0
PLNL,AVBR,0,0,0,0,0,0,1,0,0,0,0
PLNL,BWM-VL03,0,0,0,0,0,0,1,0,0,0,0
PLNL,BWM-VL06,0,0,0,0,0,0,0,0,0,1,0
PLNL,RID,0,0,0,0,0,0,1,0,0,0,0
PLNL,RIGL,0,0,0,0,0,0,0,0,1,0,0
PLNL,RMDVR,0,0,0,0,0,0,0,0,0,2,0
PLNL,RMGL,0,0,0,0,0,0,0,1,3,2,0
PLNL,SAADL,0,0,0,0,0,0,2,9,10,11,1
PLNL,SAAVR,0,0,0,0,0,0,1,0,0,0,0
PLNL,SMBVL,0,0,0,0,0,0,6,8,8,9,1
PLNL,SMDVR,0,0,0,0,0,0,2,0,2,0,0
PLNR,FLPL,0,0,0,0,0,0,0,0,0,0,1
PLNR,RIGR,0,0,0,0,0,0,0,0,1,1,0
PLNR,RIML,0,0,0,0,0,0,0,0,0,1,0
PLNR,RIVL,0,0,0,0,0,0,0,0,1,1,0
PLNR,RMDVL,0,0,0,0,0,0,0,0,0,2,0
PLNR,RMFL,0,0,0,0,0,0,0,0,0,1,0
PLNR,RMGR,0,0,0,0,0,0,3,2,2,3,0
PLNR,RMHR,0,0,0,0,0,0,0,0,0,1,0
PLNR,SAADR,0,0,0,0,0,0,6,9,9,9,4
PLNR,SAAVL,0,0,0,0,0,0,0,1,0,0,0
PLNR,SMBVR,0,0,0,0,0,0,5,6,8,8,5
PLNR,SMDVL,0,0,0,0,0,0,1,3,0,1,0
PVCL,ADAL,0,0,0,0,0,0,1,1,0,0,0
PVCL,ADEL,0,0,0,0,1,0,0,0,0,0,0
PVCL,ADLL,0,0,0,0,0,0,0,0,1,0,0
PVCL,AQR,0,0,0,0,0,0,0,0,0,1,0
PVCL,AVAL,0,1,1,0,5,1,3,2,2,2,4
PVCL,AVAR,0,0,0,0,1,1,0,1,0,0,0
PVCL,AVBL,0,1,1,3,1,1,5,5,9,5,3
PVCL,AVBR,1,2,4,1,5,9,9,9,7,6,5
PVCL,AVDL,0,0,0,1,0,2,1,1,1,0,1
PVCL,AVDR,0,1,0,0,0,5,1,4,2,3,0
PVCL,AVEL,0,0,0,1,0,2,2,3,1,1,1
PVCL,AVER,1,1,2,1,1,1,3,1,0,1,2
PVCL,AVHR,0,1,1,0,0,0,0,1,1,0,0
PVCL,AVJL,0,0,0,0,0,0,0,2,0,1,0
PVCL,AVJR,0,0,1,0,0,1,1,1,2,1,1
PVCL,AVM,0,0,0,0,0,0,0,0,1,1,0
PVCL,DVA,0,0,0,0,1,0,0,0,0,0,1
PVCL,FLPL,0,0,0,0,0,1,0,0,0,0,0
PVCL,FLPR,0,0,0,1,0,0,0,1,1,1,3
PVCL,PVCR,0,0,0,1,0,0,0,1,0,0,0
PVCL,PVPL,0,0,0,0,0,0,0,0,1,0,0
PVCL,RID,0,1,3,0,1,8,10,6,0,5,1
PVCL,RIH,1,0,0,0,0,0,0,0,0,0,0
PVCL,RIMR,0,0,0,0,0,0,0,0,1,0,0
PVCL,RIPL,0,0,0,0,0,0,0,0,1,0,0
PVCL,RIS,1,0,0,1,0,0,0,1,0,0,0
PVCL,SAAVR,0,0,0,0,0,0,0,1,0,0,0
PVCL,SDQL,0,0,0,0,0,0,1,0,0,0,0
PVCL,SIADL,0,0,0,0,0,0,0,0,0,0,1
PVCL,SIAVL,2,1,1,0,0,1,0,0,0,0,0
PVCL,SIAVR,1,0,0,1,0,0,0,0,0,0,0
PVCL,SIBDL,0,0,0,1,0,0,2,1,1,0,2
PVCL,SIBDR,0,0,0,2,0,0,0,0,1,0,0
PVCL,SIBVL,1,0,0,1,0,0,1,1,1,0,0
PVCL,SIBVR,0,0,0,0,0,0,0,0,0,0,1
PVCL,SMBDR,1,0,0,0,0,0,0,0,0,0,0
PVCR,ADAR,0,0,0,0,1,0,0,0,0,0,0
PVCR,AIBL,0,0,0,0,0,0,0,0,0,0,1
PVCR,AQR,0,0,0,0,2,0,0,1,0,1,0
PVCR,AVAL,0,0,0,2,1,1,0,1,0,1,3
PVCR,AVAR,0,0,0,0,2,1,4,4,2,3,0
PVCR,AVBL,1,1,2,0,1,10,12,11,7,13,2
PVCR,AVBR,1,0,1,3,0,1,8,8,7,3,0
PVCR,AVDL,0,0,2,1,2,5,9,6,1,3,0
PVCR,AVDR,1,0,0,2,0,1,2,1,0,1,0
PVCR,AVEL,0,1,1,1,0,2,3,3,0,3,0
PVCR,AVER,0,0,0,1,2,1,3,1,1,1,0
PVCR,AVHL,0,0,0,0,0,0,0,1,0,1,0
PVCR,AVJL,0,0,0,0,0,0,1,2,0,0,0
PVCR,AVKR,0,0,0,0,0,0,0,1,0,0,0
PVCR,AVM,0,0,0,0,0,0,0,0,0,2,0
PVCR,BDUR,1,0,0,0,0,0,0,0,0,0,0
PVCR,FLPL,0,0,0,1,0,0,0,0,0,0,0
PVCR,FLPR,0,0,0,0,0,0,0,0,0,1,0
PVCR,PVCL,0,0,0,1,0,1,0,0,0,0,0
PVCR,RICR,0,0,0,0,0,0,0,0,2,0,0
PVCR,RID,1,0,0,4,0,0,0,0,0,0,0
PVCR,RIS,0,0,0,0,0,1,1,0,0,0,0
PVCR,RMDVR,0,0,0,0,0,0,0,0,1,1,0
PVCR,RMGR,0,0,0,0,0,0,0,0,2,0,0
PVCR,SIAVL,0,0,0,1,0,0,0,0,0,0,0
PVCR,SIAVR,0,1,0,0,0,0,1,0,0,0,0
PVCR,SIBDL,0,0,0,0,0,0,1,0,0,2,0
PVCR,SIBDR,0,0,0,0,0,2,0,6,1,3,0
PVCR,SIBVL,0,0,0,0,0,1,2,1,1,0,0
PVCR,SIBVR,0,0,0,0,0,1,0,4,3,2,0
PVPL,ADAL,0,0,0,0,0,1,1,1,3,0,0
PVPL,AIBR,0,2,0,1,0,0,1,0,0,0,2
PVPL,AQR,0,0,0,0,3,1,3,3,2,1,0
PVPL,ASHL,0,0,0,0,0,0,0,1,0,0,0
PVPL,AVAL,1,0,1,1,3,2,2,3,1,1,2
PVPL,AVAR,0,1,0,0,2,2,1,2,1,1,4
PVPL,AVBL,0,1,0,0,3,5,8,9,5,6,1
PVPL,AVBR,2,0,0,0,2,2,4,4,6,8,4
PVPL,AVDR,0,0,0,0,0,0,0,1,0,0,0
PVPL,AVER,0,0,0,0,0,0,0,2,0,0,2
PVPL,AVFL,0,0,0,0,0,0,1,0,0,0,0
PVPL,AVFR,0,0,0,0,1,0,1,0,0,0,0
PVPL,AVHL,0,0,0,0,0,0,0,0,0,0,1
PVPL,AVHR,1,1,1,1,0,0,4,1,1,0,1
PVPL,AVJR,0,0,0,0,0,0,0,0,0,1,0
PVPL,AVKR,0,0,0,0,0,0,0,0,0,1,0
PVPL,AVM,0,0,0,0,0,0,0,0,0,1,0
PVPL,DVA,0,0,0,1,0,0,1,0,1,1,1
PVPL,DVC,0,0,0,0,0,1,0,0,0,0,0
PVPL,PVCL,0,0,1,0,3,7,6,5,2,5,2
PVPL,PVCR,1,0,0,0,0,0,0,0,0,0,0
PVPL,RICR,0,0,0,0,0,0,0,0,0,1,0
PVPL,RID,1,1,0,0,0,1,0,0,0,0,0
PVPL,RIFL,0,0,0,0,0,0,0,1,0,1,0
PVPL,RIGL,0,1,0,1,1,0,0,1,4,4,2
PVPL,RIR,0,1,0,0,0,0,0,1,0,0,0
PVPL,RIVL,0,0,0,0,0,0,0,0,0,0,1
PVPL,RMFL,0,0,0,0,0,0,0,1,0,0,0
PVPL,SAADL,0,0,0,0,1,0,0,0,0,0,0
PVPL,SIADL,0,0,0,0,0,0,1,0,0,0,0
PVPL,URXL,0,1,0,0,1,0,0,0,2,0,0
PVPL,URYVL,0,1,0,0,0,0,0,0,0,0,0
PVPR,ADAR,1,0,0,0,0,0,0,1,0,1,0
PVPR,ADER,0,0,0,0,0,0,0,0,0,1,0
PVPR,AIBL,0,0,0,1,0,0,2,1,3,1,0
PVPR,AQR,0,0,0,0,4,1,2,1,0,2,1
PVPR,ASHR,0,0,0,0,1,0,0,0,0,0,0
PVPR,AVAL,1,0,0,0,0,0,0,0,1,2,0
PVPR,AVAR,0,2,1,0,0,2,4,2,0,2,2
PVPR,AVBL,0,2,1,1,2,3,5,5,2,5,6
PVPR,AVBR,1,1,1,1,4,5,5,7,4,4,3
PVPR,AVDL,0,1,0,0,0,0,0,0,1,0,1
PVPR,AVDR,0,1,0,0,0,0,0,0,0,0,0
PVPR,AVEL,0,0,0,1,0,0,1,1,0,0,0
PVPR,AVER,0,0,0,0,0,0,0,0,0,0,1
PVPR,AVHL,0,0,0,0,0,0,0,1,0,0,0
PVPR,AVJL,1,0,0,0,2,0,0,1,0,0,0
PVPR,AVKL,0,0,0,0,0,0,1,0,0,0,0
PVPR,DVA,0,1,0,0,1,0,1,0,0,0,0
PVPR,PVCL,0,0,0,0,0,1,0,3,0,0,0
PVPR,PVCR,0,0,2,1,5,4,4,4,1,4,0
PVPR,PVPR,0,0,0,0,0,0,0,0,0,0,1
PVPR,RIAR,0,0,0,0,0,0,0,2,0,0,0
PVPR,RICL,0,0,0,0,0,0,0,0,1,0,0
PVPR,RIFR,0,0,0,0,0,1,0,2,1,0,1
PVPR,RIGR,1,1,1,1,0,1,1,0,2,5,0
PVPR,RIMR,0,0,0,0,0,0,0,0,2,0,1
PVPR,RIR,1,1,0,0,0,0,1,1,0,0,0
PVPR,RIS,0,0,0,0,1,0,0,0,0,0,0
PVPR,RMDVR,0,0,0,0,0,0,0,0,0,0,1
PVPR,RMFR,0,0,0,0,0,0,1,0,0,0,0
PVPR,SIAVR,0,0,0,0,0,0,0,0,0,0,1
PVPR,SIBDL,0,0,0,0,0,0,0,0,0,0,2
PVPR,SIBDR,0,0,0,0,0,0,0,0,0,0,2
PVPR,SIBVL,0,0,0,0,0,0,0,0,0,0,1
PVPR,SIBVR,0,0,0,0,0,0,0,0,0,0,5
PVPR,SMBDR,0,0,0,0,1,0,0,0,0,0,0
PVPR,URXR,1,1,1,0,1,0,0,0,1,0,0
PVQL,ADFL,0,0,0,0,0,0,0,0,0,0,1
PVQL,ADLL,0,0,0,0,0,1,0,2,0,1,0
PVQL,AIAL,3,5,3,6,6,10,9,10,8,4,2
PVQL,AIAR,0,0,1,0,0,0,0,0,0,0,0
PVQL,AIBL,0,1,0,0,0,0,0,0,0,0,0
PVQL,AIML,0,0,1,0,1,1,0,0,0,1,0
PVQL,ALA,0,0,0,0,0,0,1,1,1,1,0
PVQL,ASEL,0,0,0,0,0,0,0,0,1,1,1
PVQL,ASHL,0,1,0,0,0,3,0,0,0,1,1
PVQL,ASJL,2,1,1,1,2,0,1,2,0,0,0
PVQL,ASKL,2,5,2,7,5,6,4,8,6,4,1
PVQL,ASKR,0,0,0,0,0,0,0,0,1,0,0
PVQL,AVFL,0,0,0,0,1,1,0,0,1,0,1
PVQL,AVFR,0,0,0,0,0,2,0,0,0,3,2
PVQL,AVM,0,0,0,0,0,0,1,0,0,0,0
PVQL,AWAL,0,0,1,0,1,0,0,1,1,4,1
PVQL,BDUL,0,0,0,0,0,0,0,0,0,1,2
PVQL,CEPVL,0,0,1,0,0,0,0,0,0,0,0
PVQL,HSNR,0,0,0,0,0,0,0,1,0,0,0
PVQL,PVCL,0,0,0,0,0,0,1,0,0,0,0
PVQL,RIFL,0,0,0,0,0,1,0,0,0,0,2
PVQL,RIPL,0,0,0,0,0,0,0,0,11,6,4
PVQL,RMGL,0,0,0,0,0,1,0,0,0,0,1
PVQR,ADAR,0,0,0,0,0,1,0,0,0,0,0
PVQR,ADLR,0,0,0,0,0,1,0,1,0,2,0
PVQR,AIAL,0,1,0,1,0,0,0,0,0,0,0
PVQR,AIAR,4,5,2,3,7,10,9,8,5,4,1
PVQR,AIBR,0,1,0,0,0,0,0,0,0,0,0
PVQR,AIMR,0,1,1,0,1,1,1,1,0,1,0
PVQR,AINR,0,0,0,0,0,0,0,0,0,0,1
PVQR,ALA,0,0,0,0,0,0,0,1,2,1,1
PVQR,ASER,0,0,0,0,0,0,1,2,0,0,0
PVQR,ASGR,0,0,0,0,0,0,1,0,0,0,0
PVQR,ASHR,0,0,0,0,1,1,0,0,1,0,0
PVQR,ASJR,0,0,1,2,1,1,1,0,0,1,0
PVQR,ASKL,0,0,0,1,0,0,0,0,0,0,0
PVQR,ASKR,1,2,1,4,6,4,5,8,4,4,0
PVQR,AVFL,0,0,0,0,0,1,0,2,2,0,0
PVQR,AVFR,0,0,0,0,0,1,0,2,4,0,0
PVQR,AWAL,0,0,0,1,0,0,0,0,0,0,0
PVQR,AWAR,0,0,0,0,0,0,1,0,0,1,2
PVQR,BDUL,0,0,0,0,0,0,0,0,0,0,1
PVQR,BDUR,0,0,0,0,0,0,0,0,4,3,0
PVQR,HSNL,0,0,0,0,0,0,1,0,0,0,0
